time,u,v,w,p,q,r,phi,theta,psi,x,y,z,fx,fy,fz,mx,my,mz
8.77,16.2007,96.1109,0,0,0,50,0,0,163.5,77.3692,573.088,0,0,0,0,0,0,0
8.78,60.2709,76.5844,0,0,0,50,0,0,164,77.3985,574.062,0,0,0,0,0,0,0
8.79,89.5907,38.331,0,0,0,50,0,0,164.5,77.4276,575.035,0,0,0,0,0,0,0
8.8,96.9921,-9.28945,0,0,0,50,0,0,165,77.4565,576.008,0,0,0,0,0,0,0
8.81,80.6695,-54.6279,0,0,0,50,0,0,165.5,77.4852,576.981,0,0,0,0,0,0,0
8.82,44.6201,-86.5958,0,0,0,50,0,0,166,77.5136,577.954,0,0,0,0,0,0,0
8.83,-2.33506,-97.3773,0,0,0,50,0,0,166.5,77.5418,578.927,0,0,0,0,0,0,0
8.84,-48.7092,-84.3398,0,0,0,50,0,0,167,77.5698,579.9,0,0,0,0,0,0,0
8.85,-83.1602,-50.6771,0,0,0,50,0,0,167.5,77.5975,580.872,0,0,0,0,0,0,0
8.86,-97.2645,-4.62686,0,0,0,50,0,0,168,77.625,581.845,0,0,0,0,0,0,0
8.87,-87.5768,42.5454,0,0,0,50,0,0,168.5,77.6523,582.817,0,0,0,0,0,0,0
8.88,-56.4714,79.3019,0,0,0,50,0,0,169,77.6793,583.79,0,0,0,0,0,0,0
8.89,-11.5608,96.6549,0,0,0,50,0,0,169.5,77.7061,584.762,0,0,0,0,0,0,0
8.9,36.168,90.3643,0,0,0,50,0,0,170,77.7326,585.734,0,0,0,0,0,0,0
8.91,75.0408,61.9735,0,0,0,50,0,0,170.5,77.759,586.706,0,0,0,0,0,0,0
8.92,95.5517,18.4312,0,0,0,50,0,0,171,77.785,587.678,0,0,0,0,0,0,0
8.93,92.6882,-29.6099,0,0,0,50,0,0,171.5,77.8109,588.65,0,0,0,0,0,0,0
8.94,67.1555,-70.3989,0,0,0,50,0,0,172,77.8365,589.622,0,0,0,0,0,0,0
8.95,25.2031,-93.961,0,0,0,50,0,0,172.5,77.8619,590.594,0,0,0,0,0,0,0
8.96,-22.9046,-94.5371,0,0,0,50,0,0,173,77.8871,591.565,0,0,0,0,0,0,0
8.97,-65.4002,-71.991,0,0,0,50,0,0,173.5,77.912,592.537,0,0,0,0,0,0,0
8.98,-91.8912,-31.842,0,0,0,50,0,0,174,77.9367,593.508,0,0,0,0,0,0,0
8.99,-95.9017,16.0865,0,0,0,50,0,0,174.5,77.9611,594.48,0,0,0,0,0,0,0
9,-76.4556,60.0705,0,0,0,50,0,0,175,77.9854,595.451,0,0,0,0,0,0,0
9.01,-38.314,89.3531,0,0,0,50,0,0,175.5,78.0093,596.422,0,0,0,0,0,0,0
9.02,9.1905,96.7755,0,0,0,50,0,0,176,78.0331,597.393,0,0,0,0,0,0,0
9.03,54.4372,80.5268,0,0,0,50,0,0,176.5,78.0566,598.364,0,0,0,0,0,0,0
9.04,86.3601,44.5861,0,0,0,50,0,0,177,78.0799,599.335,0,0,0,0,0,0,0
9.05,97.1541,-2.25188,0,0,0,50,0,0,177.5,78.103,600.306,0,0,0,0,0,0,0
9.06,84.1839,-48.5293,0,0,0,50,0,0,178,78.1258,601.276,0,0,0,0,0,0,0
9.07,50.6265,-82.9276,0,0,0,50,0,0,178.5,78.1484,602.247,0,0,0,0,0,0,0
9.08,4.69387,-97.0361,0,0,0,50,0,0,179,78.1707,603.217,0,0,0,0,0,0,0
9.09,-42.3771,-87.4085,0,0,0,50,0,0,179.5,78.1929,604.188,0,0,0,0,0,0,0
9.1,-79.0736,-56.4043,0,0,0,50,0,0,180,78.2147,605.158,0,0,0,0,0,0,0
9.11,-96.4224,-11.6113,0,0,0,50,0,0,180.5,78.2364,606.128,0,0,0,0,0,0,0
9.12,-90.1844,36.0123,0,0,0,50,0,0,181,78.2578,607.098,0,0,0,0,0,0,0
9.13,-61.8903,74.8179,0,0,0,50,0,0,181.5,78.279,608.068,0,0,0,0,0,0,0
9.14,-18.465,95.3163,0,0,0,50,0,0,182,78.3,609.038,0,0,0,0,0,0,0
9.15,29.4675,92.4977,0,0,0,50,0,0,182.5,78.3207,610.008,0,0,0,0,0,0,0
9.16,70.1826,67.0566,0,0,0,50,0,0,183,78.3412,610.977,0,0,0,0,0,0,0
9.17,93.7238,25.22,0,0,0,50,0,0,183.5,78.3615,611.947,0,0,0,0,0,0,0
9.18,94.337,-22.7762,0,0,0,50,0,0,184,78.3815,612.917,0,0,0,0,0,0,0
9.19,71.8769,-65.1916,0,0,0,50,0,0,184.5,78.4013,613.886,0,0,0,0,0,0,0
9.2,31.8419,-91.6535,0,0,0,50,0,0,185,78.4209,614.855,0,0,0,0,0,0,0
9.21,-15.9727,-95.693,0,0,0,50,0,0,185.5,78.4402,615.824,0,0,0,0,0,0,0
9.22,-59.8706,-76.327,0,0,0,50,0,0,186,78.4593,616.794,0,0,0,0,0,0,0
9.23,-89.1161,-38.2969,0,0,0,50,0,0,186.5,78.4782,617.763,0,0,0,0,0,0,0
9.24,-96.5592,9.09196,0,0,0,50,0,0,187,78.4968,618.731,0,0,0,0,0,0,0
9.25,-80.3842,54.2471,0,0,0,50,0,0,187.5,78.5152,619.7,0,0,0,0,0,0,0
9.26,-44.5521,86.1249,0,0,0,50,0,0,188,78.5334,620.669,0,0,0,0,0,0,0
9.27,2.16906,96.9315,0,0,0,50,0,0,188.5,78.5513,621.638,0,0,0,0,0,0,0
9.28,48.3499,84.0281,0,0,0,50,0,0,189,78.569,622.606,0,0,0,0,0,0,0
9.29,82.6956,50.5758,0,0,0,50,0,0,189.5,78.5865,623.574,0,0,0,0,0,0,0
9.3,96.8082,4.76055,0,0,0,50,0,0,190,78.6037,624.543,0,0,0,0,0,0,0
9.31,87.2404,-42.2094,0,0,0,50,0,0,190.5,78.6207,625.511,0,0,0,0,0,0,0
9.32,56.3372,-78.8458,0,0,0,50,0,0,191,78.6375,626.479,0,0,0,0,0,0,0
9.33,11.6615,-96.1903,0,0,0,50,0,0,191.5,78.6541,627.447,0,0,0,0,0,0,0
9.34,-35.857,-90.0048,0,0,0,50,0,0,192,78.6704,628.415,0,0,0,0,0,0,0
9.35,-74.5956,-61.8071,0,0,0,50,0,0,192.5,78.6865,629.383,0,0,0,0,0,0,0
9.36,-95.0813,-18.4984,0,0,0,50,0,0,193,78.7023,630.351,0,0,0,0,0,0,0
9.37,-92.3076,29.3255,0,0,0,50,0,0,193.5,78.718,631.318,0,0,0,0,0,0,0
9.38,-66.9577,69.9669,0,0,0,50,0,0,194,78.7333,632.286,0,0,0,0,0,0,0
9.39,-25.2366,93.4871,0,0,0,50,0,0,194.5,78.7485,633.253,0,0,0,0,0,0,0
9.4,22.6482,94.1372,0,0,0,50,0,0,195,78.7634,634.221,0,0,0,0,0,0,0
9.41,64.9836,71.763,0,0,0,50,0,0,195.5,78.7781,635.188,0,0,0,0,0,0,0
9.42,91.4163,31.8415,0,0,0,50,0,0,196,78.7926,636.155,0,0,0,0,0,0,0
9.43,95.4847,-15.8594,0,0,0,50,0,0,196.5,78.8068,637.122,0,0,0,0,0,0,0
9.44,76.1985,-59.6713,0,0,0,50,0,0,197,78.8208,638.089,0,0,0,0,0,0,0
9.45,38.2796,-88.8796,0,0,0,50,0,0,197.5,78.8346,639.056,0,0,0,0,0,0,0
9.46,-8.99381,-96.3434,0,0,0,50,0,0,198,78.8481,640.023,0,0,0,0,0,0,0
9.47,-54.0575,-80.2418,0,0,0,50,0,0,198.5,78.8615,640.989,0,0,0,0,0,0,0
9.48,-85.8903,-44.518,0,0,0,50,0,0,199,78.8745,641.956,0,0,0,0,0,0,0
9.49,-96.7092,2.08662,0,0,0,50,0,0,199.5,78.8874,642.922,0,0,0,0,0,0,0
9.5,-83.8726,48.1711,0,0,0,50,0,0,200,78.9,643.889,0,0,0,0,0,0,0
9.51,-50.525,82.4641,0,0,0,50,0,0,200.5,78.9124,644.855,0,0,0,0,0,0,0
9.52,-4.82688,96.5807,0,0,0,50,0,0,201,78.9245,645.821,0,0,0,0,0,0,0
9.53,42.0422,87.0725,0,0,0,50,0,0,201.5,78.9365,646.787,0,0,0,0,0,0,0
9.54,78.6186,56.27,0,0,0,50,0,0,202,78.9482,647.753,0,0,0,0,0,0,0
9.55,95.9587,11.7114,0,0,0,50,0,0,202.5,78.9596,648.719,0,0,0,0,0,0,0
9.56,89.8255,-35.7023,0,0,0,50,0,0,203,78.9709,649.685,0,0,0,0,0,0,0
9.57,61.7239,-74.3739,0,0,0,50,0,0,203.5,78.9819,650.65,0,0,0,0,0,0,0
9.58,18.5317,-94.8468,0,0,0,50,0,0,204,78.9926,651.616,0,0,0,0,0,0,0
9.59,-29.184,-92.1177,0,0,0,50,0,0,204.5,79.0032,652.581,0,0,0,0,0,0,0
9.6,-69.7517,-66.8589,0,0,0,50,0,0,205,79.0135,653.547,0,0,0,0,0,0,0
9.61,-93.251,-25.253,0,0,0,50,0,0,205.5,79.0236,654.512,0,0,0,0,0,0,0
9.62,-93.9378,22.5207,0,0,0,50,0,0,206,79.0334,655.477,0,0,0,0,0,0,0
9.63,-71.6491,64.7761,0,0,0,50,0,0,206.5,79.043,656.442,0,0,0,0,0,0,0
9.64,-31.841,91.1796,0,0,0,50,0,0,207,79.0524,657.407,0,0,0,0,0,0,0
9.65,15.7465,95.2767,0,0,0,50,0,0,207.5,79.0616,658.372,0,0,0,0,0,0,0
9.66,59.4726,76.0701,0,0,0,50,0,0,208,79.0705,659.337,0,0,0,0,0,0,0
9.67,88.6436,38.2621,0,0,0,50,0,0,208.5,79.0792,660.302,0,0,0,0,0,0,0
9.68,96.128,-8.89607,0,0,0,50,0,0,209,79.0877,661.266,0,0,0,0,0,0,0
9.69,80.0996,-53.8685,0,0,0,50,0,0,209.5,79.0959,662.231,0,0,0,0,0,0,0
9.7,44.4837,-85.6563,0,0,0,50,0,0,210,79.1039,663.195,0,0,0,0,0,0,0
9.71,-2.00454,-96.4875,0,0,0,50,0,0,210.5,79.1117,664.159,0,0,0,0,0,0,0
9.72,-47.9928,-83.7173,0,0,0,50,0,0,211,79.1192,665.123,0,0,0,0,0,0,0
9.73,-82.2332,-50.4741,0,0,0,50,0,0,211.5,79.1266,666.088,0,0,0,0,0,0,0
9.74,-96.3537,-4.89288,0,0,0,50,0,0,212,79.1337,667.052,0,0,0,0,0,0,0
9.75,-86.9049,41.8755,0,0,0,50,0,0,212.5,79.1405,668.015,0,0,0,0,0,0,0
9.76,-56.2028,78.392,0,0,0,50,0,0,213,79.1471,668.979,0,0,0,0,0,0,0
9.77,-11.761,95.7277,0,0,0,50,0,0,213.5,79.1535,669.943,0,0,0,0,0,0,0
9.78,35.548,89.6465,0,0,0,50,0,0,214,79.1597,670.906,0,0,0,0,0,0,0
9.79,74.1527,61.6407,0,0,0,50,0,0,214.5,79.1657,671.87,0,0,0,0,0,0,0
9.8,94.6129,18.5646,0,0,0,50,0,0,215,79.1714,672.833,0,0,0,0,0,0,0
9.81,91.9282,-29.043,0,0,0,50,0,0,215.5,79.1768,673.797,0,0,0,0,0,0,0
9.82,66.7602,-69.5372,0,0,0,50,0,0,216,79.1821,674.76,0,0,0,0,0,0,0
9.83,25.2691,-93.0153,0,0,0,50,0,0,216.5,79.1871,675.723,0,0,0,0,0,0,0
9.84,-22.3936,-93.7388,0,0,0,50,0,0,217,79.1919,676.686,0,0,0,0,0,0,0
9.85,-64.5692,-71.5353,0,0,0,50,0,0,217.5,79.1965,677.649,0,0,0,0,0,0,0
9.86,-90.9435,-31.8402,0,0,0,50,0,0,218,79.2008,678.611,0,0,0,0,0,0,0
9.87,-95.0692,15.634,0,0,0,50,0,0,218.5,79.2049,679.574,0,0,0,0,0,0,0
9.88,-75.9418,59.2744,0,0,0,50,0,0,219,79.2088,680.537,0,0,0,0,0,0,0
9.89,-38.2445,88.4083,0,0,0,50,0,0,219.5,79.2124,681.499,0,0,0,0,0,0,0
9.9,8.79872,95.913,0,0,0,50,0,0,220,79.2159,682.462,0,0,0,0,0,0,0
9.91,53.6801,79.9576,0,0,0,50,0,0,220.5,79.2191,683.424,0,0,0,0,0,0,0
9.92,85.4229,44.4494,0,0,0,50,0,0,221,79.222,684.386,0,0,0,0,0,0,0
9.93,96.2661,-1.92283,0,0,0,50,0,0,221.5,79.2247,685.348,0,0,0,0,0,0,0
9.94,83.5622,-47.815,0,0,0,50,0,0,222,79.2273,686.31,0,0,0,0,0,0,0
9.95,50.4232,-82.0029,0,0,0,50,0,0,222.5,79.2295,687.272,0,0,0,0,0,0,0
9.96,4.95855,-96.1272,0,0,0,50,0,0,223,79.2316,688.234,0,0,0,0,0,0,0
9.97,-41.7093,-86.7376,0,0,0,50,0,0,223.5,79.2334,689.195,0,0,0,0,0,0,0
9.98,-78.166,-56.1356,0,0,0,50,0,0,224,79.235,690.157,0,0,0,0,0,0,0
9.99,-95.4971,-11.8103,0,0,0,50,0,0,224.5,79.2363,691.118,0,0,0,0,0,0,0
